Subject Contingency Block Time xMouse yMouse Sound 
4	1	1	9.587943e-03	933	607	0
4	1	1	5.373961e-02	937	602	0
4	1	1	7.650837e-02	941	598	0
4	1	1	8.707093e-02	945	588	0
4	1	1	1.028636e-01	947	583	0
4	1	1	1.193037e-01	948	580	0
4	1	1	1.356392e-01	948	578	0
4	1	1	1.523304e-01	949	577	0
4	1	1	4.855528e-01	950	570	0
4	1	1	5.111247e-01	950	565	0
4	1	1	5.189518e-01	951	558	0
4	1	1	5.355900e-01	952	551	0
4	1	1	7.021307e-01	952	550	0
4	1	1	7.187921e-01	953	546	0
4	1	1	7.354091e-01	955	542	0
4	1	1	7.690232e-01	955	541	0
4	1	1	7.856663e-01	956	540	0
4	1	1	8.022942e-01	957	537	0
4	1	1	8.188904e-01	958	537	0
4	1	1	8.358608e-01	958	536	0
4	1	1	1.385418e+00	958	528	0
4	1	1	1.402300e+00	954	512	0
4	1	1	1.418850e+00	941	453	0
4	1	1	1.435823e+00	923	353	0
4	1	1	1.452021e+00	909	275	0
4	1	1	1.468722e+00	904	237	0
4	1	1	1.485318e+00	900	212	0
4	1	1	1.502414e+00	900	210	0
4	1	1	1.618600e+00	900	212	0
4	1	1	1.635401e+00	912	230	0
4	1	1	1.652020e+00	927	250	0
4	1	1	1.676675e+00	937	267	0
4	1	1	1.688258e+00	951	288	3
4	1	1	1.702259e+00	954	294	0
4	1	1	1.718864e+00	958	297	0
4	1	1	1.802107e+00	957	291	0
4	1	1	1.818770e+00	955	281	0
4	1	1	1.835314e+00	953	266	0
4	1	1	1.851978e+00	953	262	0
4	1	1	1.868660e+00	953	261	0
4	1	1	2.101909e+00	952	261	0
4	1	1	2.118513e+00	950	261	0
4	1	1	2.135197e+00	949	261	0
4	1	1	3.018501e+00	931	265	0
4	1	1	3.035152e+00	909	270	0
4	1	1	3.051945e+00	896	275	0
4	1	1	3.068479e+00	880	282	0
4	1	1	3.085363e+00	861	291	0
4	1	1	3.101944e+00	848	297	0
4	1	1	3.118563e+00	827	299	0
4	1	1	3.135054e+00	807	299	0
4	1	1	3.151820e+00	788	299	0
4	1	1	3.168390e+00	770	299	0
4	1	1	3.185016e+00	743	297	0
4	1	1	3.201775e+00	724	297	0
4	1	1	3.222153e+00	700	295	0
4	1	1	3.240247e+00	685	295	1
4	1	1	3.252029e+00	682	295	0
4	1	1	4.068394e+00	685	295	0
4	1	1	4.085191e+00	688	295	0
4	1	1	4.101761e+00	692	295	0
4	1	1	4.118515e+00	694	295	0
4	1	1	4.135010e+00	699	295	0
4	1	1	4.151945e+00	704	295	0
4	1	1	4.168461e+00	711	295	0
4	1	1	4.185214e+00	722	295	0
4	1	1	4.201791e+00	732	295	0
4	1	1	4.218368e+00	755	295	0
4	1	1	4.235227e+00	792	295	0
4	1	1	4.251831e+00	802	295	0
4	1	1	4.268556e+00	836	295	0
4	1	1	4.285187e+00	864	295	0
4	1	1	4.301931e+00	881	295	0
4	1	1	4.318648e+00	901	295	0
4	1	1	4.335306e+00	912	295	0
4	1	1	4.351856e+00	920	293	0
4	1	1	4.368860e+00	924	293	0
4	1	1	4.385296e+00	931	292	0
4	1	1	4.403301e+00	935	291	0
4	1	1	4.418632e+00	943	286	2
4	1	1	4.435660e+00	951	285	0
4	1	1	4.451752e+00	956	284	0
4	1	1	4.468461e+00	961	283	0
4	1	1	5.068552e+00	961	284	0
4	1	1	5.085033e+00	961	290	0
4	1	1	5.101579e+00	959	298	0
4	1	1	5.118259e+00	955	308	0
4	1	1	5.135030e+00	954	325	0
4	1	1	5.151605e+00	952	344	0
4	1	1	5.168201e+00	949	370	0
4	1	1	5.185032e+00	944	406	0
4	1	1	5.201553e+00	940	434	0
4	1	1	5.218213e+00	934	471	0
4	1	1	5.234864e+00	934	493	0
4	1	1	5.252645e+00	933	521	0
4	1	1	5.268187e+00	932	547	4
4	1	1	5.284939e+00	932	560	0
4	1	1	5.301643e+00	932	569	0
4	1	1	5.318273e+00	932	576	0
4	1	1	5.334884e+00	932	577	0
4	1	1	5.884817e+00	934	577	0
4	1	1	5.901509e+00	936	577	0
4	1	1	5.918201e+00	938	577	0
4	1	1	5.934872e+00	941	573	0
4	1	1	5.951469e+00	945	572	0
4	1	1	5.968125e+00	949	569	0
4	1	1	5.984900e+00	951	567	0
4	1	1	6.001417e+00	952	565	0
4	1	1	6.118254e+00	952	563	0
4	1	1	6.134884e+00	952	545	0
4	1	1	6.151602e+00	952	530	0
4	1	1	6.168132e+00	952	503	0
4	1	1	6.184770e+00	952	479	0
4	1	1	6.201470e+00	952	440	0
4	1	1	6.218151e+00	948	415	0
4	1	1	6.234993e+00	940	383	0
4	1	1	6.251531e+00	938	363	0
4	1	1	6.268265e+00	934	334	0
4	1	1	6.284793e+00	934	328	0
4	1	1	6.301495e+00	934	323	0
4	1	1	6.318152e+00	934	321	0
4	1	1	6.334840e+00	934	316	0
4	1	1	6.351525e+00	934	315	0
4	1	1	6.368517e+00	934	313	0
4	1	1	6.468111e+00	934	311	0
4	1	1	6.484761e+00	934	308	0
4	1	1	6.501497e+00	935	306	0
4	1	1	6.518246e+00	936	303	0
4	1	1	6.534875e+00	936	301	0
4	1	1	6.551542e+00	937	299	0
4	1	1	7.001456e+00	938	295	0
4	1	1	7.018074e+00	939	291	3
4	1	1	7.034839e+00	942	286	0
4	1	1	7.601378e+00	940	289	0
4	1	1	7.651315e+00	940	290	0
4	1	1	7.668001e+00	939	291	0
4	1	1	8.001229e+00	939	293	0
4	1	1	8.017994e+00	941	306	0
4	1	1	8.034654e+00	943	312	0
4	1	1	8.051504e+00	945	328	0
4	1	1	8.068004e+00	946	352	0
4	1	1	8.084606e+00	946	379	0
4	1	1	8.101386e+00	946	395	0
4	1	1	8.117925e+00	946	425	0
4	1	1	8.134539e+00	946	449	0
4	1	1	8.151444e+00	946	476	0
4	1	1	8.167941e+00	946	492	0
4	1	1	8.184661e+00	946	500	0
4	1	1	8.201287e+00	946	505	0
4	1	1	8.218183e+00	946	509	0
4	1	1	8.234624e+00	946	515	0
