Subject Contingency Block Time xMouse yMouse Sound 
1	1	1	8.208800e-03	1199	267	0
1	1	1	3.008050e-02	1199	268	0
1	1	1	8.601430e-02	1198	268	0
1	1	1	2.268489e-01	1191	269	0
1	1	1	2.453206e-01	1191	270	0
1	1	1	2.619658e-01	1189	273	0
1	1	1	2.770784e-01	1187	276	0
1	1	1	2.934998e-01	1186	278	0
1	1	1	3.102345e-01	1184	279	0
1	1	1	3.266082e-01	1178	282	0
1	1	1	3.429600e-01	1175	285	0
1	1	1	3.595423e-01	1171	287	0
1	1	1	3.762718e-01	1168	288	0
1	1	1	3.929052e-01	1164	290	0
1	1	1	4.095525e-01	1156	290	0
1	1	1	4.261995e-01	1152	291	0
1	1	1	4.434728e-01	1145	291	0
1	1	1	4.595631e-01	1137	291	0
1	1	1	4.768004e-01	1127	291	0
1	1	1	4.934000e-01	1118	289	0
1	1	1	5.097966e-01	1104	287	0
1	1	1	5.269061e-01	1092	284	0
1	1	1	5.432255e-01	1077	283	0
1	1	1	5.596754e-01	1062	280	0
1	1	1	5.765848e-01	1055	280	0
1	1	1	5.933617e-01	1043	279	0
1	1	1	6.097405e-01	1024	277	0
1	1	1	6.263077e-01	1015	277	0
1	1	1	6.428449e-01	1005	277	0
1	1	1	6.598354e-01	996	277	0
1	1	1	6.919035e-01	987	279	0
1	1	1	7.107898e-01	977	283	0
1	1	1	7.264142e-01	973	284	0
1	1	1	7.432538e-01	968	285	0
1	1	1	7.722726e-01	960	285	0
1	1	1	8.100425e-01	960	287	0
1	1	1	1.226359e+00	960	285	0
1	1	1	1.242811e+00	956	280	0
1	1	1	1.259752e+00	955	276	0
1	1	1	1.276367e+00	952	272	0
1	1	1	1.293245e+00	951	271	0
1	1	1	1.326699e+00	948	268	0
1	1	1	1.343305e+00	948	267	0
1	1	1	2.142875e+00	948	266	0
1	1	1	2.808899e+00	949	266	0
1	1	1	2.825740e+00	958	266	0
1	1	1	2.842642e+00	963	267	0
1	1	1	2.859336e+00	969	269	0
