Subject Contingency Block Trial Condition TrialType EventType EventTime SoundID AnimationID MovDir Congruency Response 
1	0	NaN	NaN	1	NaN	1	2.383762e-01	NaN	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	1	4.691892e+00	NaN	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	2	1.627138e+01	8	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	2	1.901943e+01	3	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	2	2.144940e+01	3	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	2	2.301812e+01	2	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	2	2.468949e+01	4	NaN	NaN	NaN	NaN
1	0	1	NaN	1	1	1	2.473436e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	1	1	2	1	2.575114e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	1	1	2	3	2.776564e+01	2	23	4	0	NaN
1	0	1	1	1	2	1	2.776992e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	1	1	2	4	2.967658e+01	2	23	4	0	1
1	0	1	2	1	2	1	3.027600e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	2	1	2	3	3.229046e+01	6	28	6	1	NaN
1	0	1	2	1	2	1	3.229313e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	2	1	2	4	3.453882e+01	6	28	6	1	0
1	0	1	3	1	2	1	3.480234e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	3	1	2	3	3.681541e+01	5	17	5	1	NaN
1	0	1	3	1	2	1	3.682093e+01	NaN	NaN	NaN	NaN	NaN
1	0	1	3	1	2	4	3.932223e+01	5	17	5	1	NaN
1	0	2	NaN	1	1	1	5.181128e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	5.360552e+01	3	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	5.537353e+01	4	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	5.729525e+01	1	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	5.916575e+01	2	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	6.207078e+01	4	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	6.382415e+01	1	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	6.562730e+01	3	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	6.738026e+01	8	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	6.921684e+01	4	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	2	7.093697e+01	5	NaN	NaN	NaN	NaN
1	0	2	NaN	1	1	1	7.183272e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	1	1	2	1	7.285360e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	1	1	2	3	7.486824e+01	1	40	1	1	NaN
1	0	2	1	1	2	1	7.487274e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	1	1	2	4	7.626597e+01	1	40	1	1	1
1	0	2	2	1	2	1	7.738274e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	2	1	2	3	7.939347e+01	8	31	7	0	NaN
1	0	2	2	1	2	1	7.940381e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	2	1	2	4	8.190434e+01	8	31	7	0	NaN
1	0	2	3	1	2	1	8.190935e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	3	1	2	3	8.391804e+01	5	3	8	0	NaN
1	0	2	3	1	2	1	8.392177e+01	NaN	NaN	NaN	NaN	NaN
1	0	2	3	1	2	4	8.582436e+01	5	3	8	0	1
1	0	3	NaN	1	1	1	9.168414e+01	NaN	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	9.366206e+01	4	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	9.518164e+01	3	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	9.691792e+01	6	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	9.858711e+01	7	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.002906e+02	4	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.021941e+02	7	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.039830e+02	6	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.058840e+02	7	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.080546e+02	4	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.097407e+02	3	NaN	NaN	NaN	NaN
1	0	3	NaN	1	1	2	1.115441e+02	4	NaN	NaN	NaN	NaN
