Subject Level Block Condition Time xMouse yMouse Sound 
1	0	1	1	2.659187e-01	7.265000e+02	4.375000e+02	0
1	0	1	1	3.003822e-01	7.266000e+02	4.417000e+02	0
1	0	1	1	3.168402e-01	7.261000e+02	4.451000e+02	0
1	0	1	1	3.330391e-01	7.243000e+02	4.465000e+02	0
1	0	1	1	3.540655e-01	7.248000e+02	4.487000e+02	0
1	0	1	1	3.661973e-01	7.244000e+02	4.471000e+02	0
1	0	1	1	3.824802e-01	7.244000e+02	4.471000e+02	0
1	0	1	1	3.988039e-01	7.231000e+02	4.496000e+02	0
1	0	1	1	4.154674e-01	7.236000e+02	4.469000e+02	0
1	0	1	1	4.321586e-01	7.222000e+02	4.446000e+02	0
1	0	1	1	4.488870e-01	7.237000e+02	4.506000e+02	0
1	0	1	1	4.654948e-01	7.233000e+02	4.478000e+02	0
1	0	1	1	4.821923e-01	7.238000e+02	4.455000e+02	0
1	0	1	1	4.989065e-01	7.249000e+02	4.454000e+02	0
1	0	1	1	5.155569e-01	7.226000e+02	4.447000e+02	0
1	0	1	1	5.322924e-01	7.053000e+02	4.338000e+02	0
1	0	1	1	5.490169e-01	7.111000e+02	435	0
1	0	1	1	5.656466e-01	7.099000e+02	4.315000e+02	0
1	0	1	1	5.823774e-01	7.123000e+02	4.318000e+02	0
1	0	1	1	5.991270e-01	7.125000e+02	4.369000e+02	0
1	0	1	1	6.157703e-01	7.125000e+02	4.357000e+02	0
1	0	1	1	6.324966e-01	7.108000e+02	4.379000e+02	0
1	0	1	1	6.491920e-01	7.131000e+02	4.421000e+02	0
1	0	1	1	6.658566e-01	7.149000e+02	4.468000e+02	0
1	0	1	1	6.825227e-01	7.148000e+02	4.456000e+02	0
1	0	1	1	6.993120e-01	7.183000e+02	447	0
1	0	1	1	7.159873e-01	7.203000e+02	4.501000e+02	0
1	0	1	1	7.326838e-01	7.067000e+02	4.373000e+02	0
1	0	1	1	7.493622e-01	7.157000e+02	4.338000e+02	0
1	0	1	1	7.660558e-01	7.135000e+02	4.322000e+02	0
1	0	1	1	7.827745e-01	7.146000e+02	4.333000e+02	0
1	0	1	1	7.994710e-01	7.188000e+02	4.352000e+02	0
1	0	1	1	8.161755e-01	7.194000e+02	4.351000e+02	0
1	0	1	1	8.328361e-01	7.206000e+02	4.367000e+02	0
1	0	1	1	8.510458e-01	7.221000e+02	4.385000e+02	0
1	0	1	1	8.662927e-01	7.242000e+02	4.357000e+02	0
1	0	1	1	8.860281e-01	7.468000e+02	2.444000e+02	0
1	0	1	1	9.041675e-01	7.432000e+02	1.836000e+02	0
1	0	1	1	9.163779e-01	745	1.807000e+02	0
1	0	1	1	9.331390e-01	7.481000e+02	1.805000e+02	0
1	0	1	1	9.542661e-01	7.466000e+02	1.833000e+02	0
1	0	1	1	9.687157e-01	7.498000e+02	1.807000e+02	0
1	0	1	1	9.831075e-01	7.476000e+02	1.853000e+02	0
1	0	1	1	9.997780e-01	7.499000e+02	183	0
1	0	1	1	1.016473e+00	7.528000e+02	1.787000e+02	0
1	0	1	1	1.033215e+00	7.531000e+02	1.763000e+02	0
1	0	1	1	1.049875e+00	7.525000e+02	1.786000e+02	0
1	0	1	1	1.066600e+00	7.541000e+02	1.705000e+02	0
1	0	1	1	1.083334e+00	7.561000e+02	1.726000e+02	0
1	0	1	1	1.100014e+00	7.559000e+02	173	0
1	0	1	1	1.116700e+00	7.571000e+02	1.755000e+02	0
1	0	1	1	1.133414e+00	7.578000e+02	1.757000e+02	0
1	0	1	1	1.150069e+00	7.572000e+02	1.778000e+02	0
1	0	1	1	1.167021e+00	7.574000e+02	1.779000e+02	0
1	0	1	1	1.183457e+00	7.576000e+02	1.788000e+02	0
1	0	1	1	1.200140e+00	7.581000e+02	1.804000e+02	0
1	0	1	1	1.216831e+00	7.339000e+02	2.007000e+02	0
1	0	1	1	1.233518e+00	742	1.957000e+02	0
1	0	1	1	1.250291e+00	7.406000e+02	1.991000e+02	0
1	0	1	1	1.267483e+00	741	1.985000e+02	0
1	0	1	1	1.283894e+00	7.416000e+02	1.988000e+02	0
1	0	1	1	1.300365e+00	7.403000e+02	1.978000e+02	0
1	0	1	1	1.317078e+00	7.403000e+02	199	0
1	0	1	1	1.333692e+00	7.411000e+02	1.944000e+02	0
1	0	1	1	1.350429e+00	7.421000e+02	1.935000e+02	0
1	0	1	1	1.367122e+00	7.407000e+02	1.954000e+02	0
1	0	1	1	1.383811e+00	7.408000e+02	2.003000e+02	0
1	0	1	1	1.400569e+00	7.414000e+02	2.016000e+02	0
1	0	1	1	1.417244e+00	7.396000e+02	2.014000e+02	0
1	0	1	1	1.433947e+00	7.387000e+02	2.046000e+02	0
1	0	1	1	1.450657e+00	741	2.054000e+02	0
1	0	1	1	1.467329e+00	7.415000e+02	2.053000e+02	0
1	0	1	1	1.484009e+00	7.414000e+02	207	0
1	0	1	1	1.500697e+00	7.418000e+02	2.047000e+02	0
1	0	1	1	1.517446e+00	7.389000e+02	2.051000e+02	0
1	0	1	1	1.534096e+00	7.418000e+02	2.027000e+02	0
1	0	1	1	1.550819e+00	7.408000e+02	2.068000e+02	0
1	0	1	1	1.567483e+00	7.395000e+02	2.086000e+02	0
1	0	1	1	1.584198e+00	7.407000e+02	2.053000e+02	0
1	0	1	1	1.605165e+00	7.409000e+02	2.075000e+02	0
1	0	1	1	1.617650e+00	7.433000e+02	2.065000e+02	0
1	0	1	1	1.634356e+00	7.411000e+02	2.054000e+02	0
1	0	1	1	1.682729e+00	7.407000e+02	2.092000e+02	0
1	0	1	1	1.700994e+00	7.402000e+02	2.108000e+02	0
1	0	1	1	1.717740e+00	739	2.101000e+02	0
1	0	1	1	1.734505e+00	7.398000e+02	211	0
1	0	1	1	1.751073e+00	738	2.132000e+02	0
1	0	1	1	1.767835e+00	7.389000e+02	2.134000e+02	0
1	0	1	1	1.784471e+00	7.368000e+02	2.144000e+02	0
1	0	1	1	1.801235e+00	7.371000e+02	2.104000e+02	0
1	0	1	1	1.817866e+00	7.375000e+02	2.135000e+02	0
1	0	1	1	1.834559e+00	7.373000e+02	2.141000e+02	0
1	0	1	1	1.851334e+00	736	2.211000e+02	0
1	0	1	1	1.868012e+00	7.349000e+02	222	0
1	0	1	1	1.884726e+00	734	2.178000e+02	0
1	0	1	1	1.901368e+00	733	218	0
1	0	1	1	1.918063e+00	7.332000e+02	2.169000e+02	0
1	0	1	1	1.934797e+00	7.344000e+02	214	0
1	0	1	1	1.951497e+00	7.348000e+02	2.212000e+02	0
1	0	1	1	1.968218e+00	7.323000e+02	2.174000e+02	0
1	0	1	1	1.985031e+00	7.336000e+02	2.172000e+02	0
1	0	1	1	2.001643e+00	7.322000e+02	2.182000e+02	0
1	0	1	1	2.018404e+00	7.332000e+02	2.205000e+02	0
1	0	1	1	2.035019e+00	7.317000e+02	2.245000e+02	0
1	0	1	1	2.051750e+00	7.303000e+02	2.254000e+02	0
1	0	1	1	2.068447e+00	7.292000e+02	2.199000e+02	0
1	0	1	1	2.085216e+00	7.293000e+02	2.232000e+02	0
1	0	1	1	2.101814e+00	7.373000e+02	2.579000e+02	0
1	0	1	1	2.119250e+00	7.557000e+02	4.564000e+02	0
1	0	1	1	2.138031e+00	7.475000e+02	4.511000e+02	0
1	0	1	1	2.151923e+00	7.459000e+02	4.666000e+02	0
1	0	1	1	2.168618e+00	7.467000e+02	4.656000e+02	0
1	0	1	1	2.185339e+00	7.474000e+02	4.641000e+02	0
1	0	1	1	2.202001e+00	7.439000e+02	4.629000e+02	0
1	0	1	1	2.218701e+00	7.439000e+02	4.629000e+02	0
1	0	1	1	2.235384e+00	7.439000e+02	4.629000e+02	0
1	0	1	1	2.252127e+00	7.439000e+02	4.629000e+02	0
1	0	1	1	2.269358e+00	7.439000e+02	4.629000e+02	0
1	0	1	1	2.285526e+00	7.488000e+02	460	0
1	0	1	1	2.302247e+00	7.469000e+02	4.646000e+02	0
1	0	1	1	2.318817e+00	7.478000e+02	4.641000e+02	0
1	0	1	1	2.335578e+00	7.471000e+02	4.611000e+02	0
1	0	1	1	2.352300e+00	7.479000e+02	4.663000e+02	0
1	0	1	1	2.368949e+00	7.379000e+02	4.612000e+02	0
1	0	1	1	2.385627e+00	7.363000e+02	4.576000e+02	0
1	0	1	1	2.402367e+00	7.353000e+02	4.551000e+02	0
1	0	1	1	2.419067e+00	7.342000e+02	4.595000e+02	0
1	0	1	1	2.435760e+00	7.342000e+02	4.562000e+02	0
1	0	1	1	2.452474e+00	7.336000e+02	4.568000e+02	0
1	0	1	1	2.469177e+00	7.325000e+02	4.568000e+02	0
1	0	1	1	2.485873e+00	7.326000e+02	4.589000e+02	0
1	0	1	1	2.502583e+00	7.308000e+02	4.593000e+02	0
1	0	1	1	2.519227e+00	730	4.566000e+02	0
1	0	1	1	2.535939e+00	7.305000e+02	4.573000e+02	0
1	0	1	1	2.552635e+00	7.314000e+02	4.536000e+02	0
1	0	1	1	2.569336e+00	7.294000e+02	4.544000e+02	0
1	0	1	1	2.586012e+00	7.313000e+02	4.573000e+02	0
1	0	1	1	2.602752e+00	7.314000e+02	4.538000e+02	0
1	0	1	1	2.622982e+00	7.308000e+02	4.556000e+02	0
1	0	1	1	2.636070e+00	7.314000e+02	4.559000e+02	0
1	0	1	1	2.652864e+00	7.308000e+02	4.535000e+02	0
1	0	1	1	2.669472e+00	7.315000e+02	4.538000e+02	0
1	0	1	1	2.686283e+00	7.323000e+02	4.542000e+02	0
1	0	1	1	2.702933e+00	7.332000e+02	4.563000e+02	0
1	0	1	1	2.719657e+00	7.319000e+02	4.664000e+02	0
1	0	1	1	2.736336e+00	731	4.635000e+02	0
1	0	1	1	2.753016e+00	7.311000e+02	4.599000e+02	0
1	0	1	1	2.769634e+00	7.322000e+02	459	0
1	0	1	1	2.786421e+00	731	4.643000e+02	0
1	0	1	1	2.803096e+00	7.332000e+02	4.614000e+02	0
1	0	1	1	2.819796e+00	7.311000e+02	4.578000e+02	0
1	0	1	1	2.836450e+00	7.304000e+02	4.536000e+02	0
1	0	1	1	2.853226e+00	7.329000e+02	4.537000e+02	0
1	0	1	1	2.869846e+00	7.316000e+02	4.514000e+02	0
1	0	1	1	2.913767e+00	7.326000e+02	4.513000e+02	0
1	0	1	1	2.920004e+00	7.331000e+02	4.524000e+02	0
1	0	1	1	2.936801e+00	7.311000e+02	4.521000e+02	0
1	0	1	1	2.953370e+00	7.323000e+02	4.539000e+02	0
1	0	1	1	2.970044e+00	7.315000e+02	4.584000e+02	0
1	0	1	1	2.986762e+00	7.323000e+02	4.553000e+02	0
1	0	1	1	3.003684e+00	7.323000e+02	4.571000e+02	0
1	0	1	1	3.020238e+00	7.353000e+02	4.553000e+02	0
1	0	1	1	3.036870e+00	7.336000e+02	4.565000e+02	0
1	0	1	1	3.053522e+00	7.337000e+02	4.571000e+02	0
1	0	1	1	3.070303e+00	7.345000e+02	4.565000e+02	0
1	0	1	1	3.086973e+00	7.329000e+02	456	0
1	0	1	1	3.103655e+00	7.336000e+02	4.569000e+02	0
1	0	1	1	3.120353e+00	7.336000e+02	4.538000e+02	0
1	0	1	1	3.137046e+00	7.322000e+02	4.536000e+02	0
1	0	1	1	3.153696e+00	7.315000e+02	4.549000e+02	0
1	0	1	1	3.170433e+00	7.311000e+02	4.531000e+02	0
1	0	1	1	3.187176e+00	7.318000e+02	4.533000e+02	0
1	0	1	1	3.203850e+00	7.324000e+02	4.553000e+02	0
1	0	1	1	3.220528e+00	731	4.547000e+02	0
1	0	1	1	3.237212e+00	7.306000e+02	4.535000e+02	0
1	0	1	1	3.253921e+00	732	4.526000e+02	0
1	0	1	1	3.270593e+00	7.314000e+02	4.538000e+02	0
1	0	1	1	3.287304e+00	7.326000e+02	4.513000e+02	0
1	0	1	1	3.303989e+00	7.312000e+02	4.495000e+02	0
1	0	1	1	3.320669e+00	730	4.493000e+02	0
1	0	1	1	3.337383e+00	7.317000e+02	4.493000e+02	0
1	0	1	1	3.354143e+00	7.309000e+02	4.471000e+02	0
1	0	1	1	3.370772e+00	7.317000e+02	4.487000e+02	0
1	0	1	1	3.387447e+00	7.325000e+02	4.435000e+02	0
1	0	1	1	3.404166e+00	733	4.409000e+02	0
1	0	1	1	3.420882e+00	7.318000e+02	4.426000e+02	0
1	0	1	1	3.437620e+00	7.324000e+02	4.384000e+02	0
1	0	1	1	3.454251e+00	7.322000e+02	4.394000e+02	0
1	0	1	1	3.470978e+00	7.344000e+02	4.414000e+02	0
1	0	1	1	3.487613e+00	7.317000e+02	441	0
1	0	1	1	3.504327e+00	7.304000e+02	4.469000e+02	0
1	0	1	1	3.521092e+00	7.306000e+02	4.445000e+02	0
1	0	1	1	3.537738e+00	7.329000e+02	4.429000e+02	0
1	0	1	1	3.554496e+00	731	4.453000e+02	0
1	0	1	1	3.571146e+00	7.357000e+02	4.231000e+02	0
1	0	1	1	3.588831e+00	7.446000e+02	2.407000e+02	0
1	0	1	1	3.606565e+00	7.397000e+02	2.388000e+02	0
1	0	1	1	3.621281e+00	7.402000e+02	2.371000e+02	0
