Subject Contingency Block Trial Condition TrialType EventType EventTime SoundID AnimationID MovDir Congruency Response 
23	0	NaN	NaN	1	NaN	1	8.342848e-02	NaN	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	1	4.424695e+00	NaN	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	7.210357e+00	2	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	8.808247e+00	6	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.042899e+01	3	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.166328e+01	3	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.324990e+01	6	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.445106e+01	3	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.580298e+01	2	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.707201e+01	4	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.852327e+01	4	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	1.986034e+01	1	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	2.134668e+01	3	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	2.279939e+01	2	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	2	2.386795e+01	7	NaN	NaN	NaN	NaN
23	0	1	NaN	1	1	1	2.444644e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	1	1	2	1	2.546772e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	1	1	2	3	-7.237756e+03	4	23	4	1	NaN
23	0	1	1	1	2	1	2.823489e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	1	1	2	4	2.926653e+01	4	23	4	1	1
23	0	1	2	1	2	1	3.074046e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	2	1	2	3	-7.237756e+03	2	39	3	0	NaN
23	0	1	2	1	2	1	3.351117e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	2	1	2	4	3.354627e+01	2	39	3	0	0
23	0	1	3	1	2	1	3.602091e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	3	1	2	3	-7.237756e+03	3	4	1	0	NaN
23	0	1	3	1	2	1	3.878750e+01	NaN	NaN	NaN	NaN	NaN
23	0	1	3	1	2	4	3.899583e+01	3	4	1	0	1
23	0	2	NaN	1	1	1	4.573349e+01	NaN	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	4.941509e+01	3	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.033362e+01	2	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.188558e+01	6	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.312301e+01	1	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.429212e+01	3	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.535895e+01	2	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.644446e+01	4	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.754647e+01	4	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	5.890909e+01	1	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	6.028460e+01	3	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	6.130265e+01	2	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	6.238967e+01	2	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	6.354144e+01	4	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	2	6.532730e+01	1	NaN	NaN	NaN	NaN
23	0	2	NaN	1	1	1	6.575505e+01	NaN	NaN	NaN	NaN	NaN
23	0	2	1	1	2	1	6.677590e+01	NaN	NaN	NaN	NaN	NaN
23	0	2	1	1	2	3	-7.237756e+03	8	24	8	1	NaN
23	0	2	1	1	2	1	6.954370e+01	NaN	NaN	NaN	NaN	NaN
23	0	2	1	1	2	4	7.009595e+01	8	24	8	1	0
23	0	2	2	1	2	1	7.205318e+01	NaN	NaN	NaN	NaN	NaN
23	0	2	2	1	2	3	-7.237756e+03	1	30	3	0	NaN
23	0	2	2	1	2	1	7.481993e+01	NaN	NaN	NaN	NaN	NaN
23	0	2	2	1	2	4	7.543585e+01	1	30	3	0	0
