Subject Contingency Block Trial Condition TrialType EventType EventTime SoundID AnimationID MovDir Congruency Response 
11	0	NaN	NaN	1	NaN	1	6.672952e-02	NaN	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	1	3.573097e+00	NaN	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	5.791045e+00	2	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	6.870254e+00	1	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	8.523271e+00	2	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	9.726788e+00	1	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	1.106500e+01	3	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	1.273339e+01	2	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	1.398634e+01	1	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	1.652354e+01	4	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	1.777612e+01	3	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	1.906181e+01	4	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	2.036376e+01	3	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	2	2.193401e+01	4	NaN	NaN	NaN	NaN
11	0	1	NaN	1	1	1	2.359462e+01	NaN	NaN	NaN	NaN	NaN
11	0	1	1	1	2	1	2.461498e+01	NaN	NaN	NaN	NaN	NaN
11	0	1	1	1	2	3	-6.439882e+03	4	23	4	1	NaN
11	0	1	1	1	2	1	2.738294e+01	NaN	NaN	NaN	NaN	NaN
11	0	1	1	1	2	4	2.988792e+01	4	23	4	1	NaN
11	0	1	2	1	2	1	2.989179e+01	NaN	NaN	NaN	NaN	NaN
11	0	1	2	1	2	3	-6.439882e+03	3	40	1	0	NaN
11	0	1	2	1	2	1	3.265912e+01	NaN	NaN	NaN	NaN	NaN
11	0	1	2	1	2	4	3.365046e+01	3	40	1	0	0
11	0	1	3	1	2	1	3.516847e+01	NaN	NaN	NaN	NaN	NaN
11	0	1	3	1	2	3	-6.439882e+03	7	12	3	0	NaN
