
2	1	1	1	1.470995e-02	554	472	0
2	1	1	1	6.844518e-01	555	469	0
2	1	1	1	7.009530e-01	555	460	0
2	1	1	1	7.175670e-01	555	450	0
2	1	1	1	7.353129e-01	555	443	0
2	1	1	1	7.508559e-01	555	437	0
2	1	1	1	7.675169e-01	554	431	0
2	1	1	1	7.843139e-01	554	426	0
2	1	1	1	8.008230e-01	553	417	0
2	1	1	1	8.176389e-01	553	409	0
2	1	1	1	8.341570e-01	553	400	0
2	1	1	1	8.507910e-01	552	389	0
2	1	1	1	8.675740e-01	550	376	0
2	1	1	1	8.839788e-01	548	366	0
2	1	1	1	9.007189e-01	547	359	0
2	1	1	1	9.173410e-01	544	348	0
2	1	1	1	9.393480e-01	539	337	0
2	1	1	1	9.503949e-01	537	327	0
2	1	1	1	9.675779e-01	532	317	0
2	1	1	1	9.841189e-01	527	307	0
2	1	1	1	1.007160e+00	524	302	0
2	1	1	1	1.017907e+00	522	291	0
2	1	1	1	1.034190e+00	518	281	0
2	1	1	1	1.050829e+00	515	274	0
2	1	1	1	1.079187e+00	513	265	0
2	1	1	1	1.084370e+00	510	256	0
2	1	1	1	1.100986e+00	507	251	0
2	1	1	1	1.117716e+00	506	245	0
2	1	1	1	1.145860e+00	505	241	0
2	1	1	1	1.150567e+00	504	237	0
2	1	1	1	1.567791e+00	504	234	0
2	1	1	1	1.584427e+00	504	228	0
2	1	1	1	1.601214e+00	504	223	0
2	1	1	1	1.617876e+00	504	217	0
2	1	1	1	1.634391e+00	504	211	0
2	1	1	1	1.651110e+00	504	208	0
2	1	1	1	1.801187e+00	504	207	0
2	1	1	1	1.817547e+00	512	207	0
2	1	1	1	1.834576e+00	515	208	0
2	1	1	1	1.850951e+00	535	209	0
2	1	1	1	1.867868e+00	543	213	0
2	1	1	1	1.884321e+00	557	214	0
2	1	1	1	1.901067e+00	568	214	0
2	1	1	1	1.917877e+00	585	216	0
2	1	1	1	1.934538e+00	600	218	0
2	1	1	1	1.951018e+00	609	218	0
2	1	1	1	1.967876e+00	616	220	0
2	1	1	1	1.984488e+00	620	220	0
2	1	1	1	2.001022e+00	625	222	0
2	1	1	1	2.017790e+00	629	222	0
2	1	1	1	2.034608e+00	635	222	0
2	1	1	1	2.050962e+00	642	222	0
2	1	1	1	2.067953e+00	652	222	0
2	1	1	1	2.084726e+00	663	222	0
2	1	1	1	2.113895e+00	676	222	0
2	1	1	1	2.128072e+00	682	222	2
2	1	1	1	2.134446e+00	686	222	0
2	1	1	1	2.151362e+00	689	222	0
2	1	1	1	2.180457e+00	690	222	0
2	1	1	1	2.193681e+00	691	222	0
2	1	1	1	2.201019e+00	692	222	0
2	1	1	1	2.218030e+00	694	222	0
2	1	1	1	2.234511e+00	696	222	0
2	1	1	1	2.251211e+00	700	222	0
2	1	1	1	2.267812e+00	707	223	0
2	1	1	1	2.284669e+00	710	223	0
2	1	1	1	2.301408e+00	711	224	0
